ADID,CreativeUrl,Currency Code,Spend,Impressions,StartDate,EndDate,OrganizationName,BillingAddress,CandidateBallotInformation,PayingAdvertiserName,CommitteeName,CommitteeIdentificationNumber,DisclosureNameOfCommittee,AdvertisingJurisdiction,Gender,AgeBracket,CountryCode,Regions (Included),Regions (Excluded),Electoral Districts (Included),Electoral Districts (Excluded),Radius Targeting (Included),Radius Targeting (Excluded),Metros (Included),Metros (Excluded),Postal Codes (Included),Postal Codes (Excluded),Location Categories (Included),Location Categories (Excluded),Interests,OsType,Segments,Language,AdvancedDemographics,Targeting Connection Type,Targeting Carrier (ISP),CreativeProperties
ee396d5e5412cb336580246f9e149a725f920c15095457443ad3196a55933de0,https://www.snap.com/political-ads/asset/baad7df04311a5ea1833458a6f38272d1a926d6a9b1042159744a3a3371f01f5?mediaType=mp4,GBP,51,55877,2023/02/01 12:39:09Z,2023/02/28 23:59:00Z,Medialab Group,"3-4a Little Portland Street,London,W1W 7JB,GB",,Mind Charity,,,,,,18-24,united kingdom,,,,,,,,,,,,,"Running Enthusiasts,vac_247,Wellness & Healthy Lifestyle",,Provided by Advertiser,,,,,web_view_url:https://2727.givepenny.com/?utm_medium=paid&utm_source=snapchat&utm_campaign=2727%202023&utm_content=ef131ed1-9b29-4834-a0f4-56021a00da03
e952b6ddd35aa79ce6c9abb4609fb284c0fff274dbabbd9c705d5d4f10c7c7ba,https://www.snap.com/political-ads/asset/673e0a3da20509336a1759261b72d3ac36f47e666ffa1d8a6eba029634796279?mediaType=mp4,GBP,55,20929,2023/02/01 12:39:09Z,2023/02/28 23:59:00Z,Medialab Group,"3-4a Little Portland Street,London,W1W 7JB,GB",,Mind Charity,,,,,,30-,united kingdom,,,,,,,,,,,,,,,,,,,,web_view_url:https://2727.givepenny.com/?utm_medium=paid&utm_source=snapchat&utm_campaign=2727%202023&utm_content=de73757a-63a0-4d3d-9fde-26b129696f2f
3f71ace8445835d3b129606321003c2f77b53a60d99a7a9fa2c48dfe9d7210db,https://www.snap.com/political-ads/asset/0538535175181c6c52587dbdd514058ae4e7fee6fb53ca407836c30b426292b9?mediaType=png,EUR,349,75093,2023/03/13 23:00:00Z,2023/03/14 22:59:00Z,Provincie Utrecht,NL,,Provincie Utrecht,,,,,,18-35,netherlands,Utrecht,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://kiesjouwutrecht.nl/stemlokalen/?utm_source=snapchat&utm_medium=social&utm_campaign=olifantmedia-provstatenverkiezingen&utm_content=directad-1
90dbcd447afa8af8a1a7036c31799e5e0d1c7d147df9febc3200aff5980b658c,https://www.snap.com/political-ads/asset/801d56d9fd823dc953632668edd439c19ca5989d345959865f829f271f63a065?mediaType=mp4,AUD,1649,305483,2023/02/05 13:00:00Z,2023/03/15 12:59:00Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18-34,australia,,,,,"latitude -33.448331;longitude 151.442772;radius 17.0,latitude -32.9273;longitude 151.7813;radius 17.0,latitude -34.4244;longitude 150.8938;radius 17.0,latitude -33.868;longitude 151.21;radius 40.0",,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://elections.nsw.gov.au/voters/voting-options
0e520980df80b55762ff476afaad390f30ad0491c8aadbd7675b90dce15f3ad1,https://www.snap.com/political-ads/asset/3d153f1e251703d5d57b6893e64c9946f8b2e892efae5de04282db945ecc23ad?mediaType=mp4,USD,3740,1037635,2023/01/19 23:10:15Z,,ineedana.com,US,,ineedana.com,ineedana.com,ineedana.com,ineedana.com,advocacy,,40-,united states,,"Florida,Wyoming,Indiana,Idaho,Louisiana,Mississippi,Texas",,,,,,,,,,,,,Provided by Advertiser,en,,,,web_view_url:https://www.ineedana.com/
2ebe64e68456deebe9f4d3ddd0deacab0d6b001b1044b22da4b0ade9c2ee4fa6,https://www.snap.com/political-ads/asset/8e906a272be65634777b1e6d6125edb27c33df5f7ecd10f7bda55787f7706acd?mediaType=mp4,EUR,12,1492,2023/02/03 16:56:32Z,2023/04/06 22:59:59Z,Patagonia Europe,"Jollemanhof 11,Amsterdam,1061TJ,NL",,Patagonia,,,,,,18+,germany,,,,,,,,,,,,,,,,,,,,web_view_url:https://eu.patagonia.com/de/de/actionworks/kampagnen/dein-winter-deine-wahl/?utm_source=Snapchat&utm_medium=CPC&utm_campaign=Nativve-BCT22Activism-DE-Traffic-Snapchat-Product-Brand
7e7ad8b00205c3792caef327155a01e9f044e50a0f0595470c80dabe8da098db,https://www.snap.com/political-ads/asset/dfda3781f0e2977696c809d93ad602f979641f2835553887d4a0a11a7617363b?mediaType=mp4,USD,307,206642,2023/01/26 00:20:23Z,2023/02/19 10:59:00Z,Rainmakers MSA,"5 Eglon Street, Parnell,Auckland,1052,NZ",,New Zealand National Party,,,,,,,new zealand,,,,,,,,"Auckland,Wellington,Christchurch",,,,,,,Provided by Advertiser,,,,,
66649a4b5ea7f08e94c0773fc562f19e77be38aee136bdf59b814fb691c2f992,https://www.snap.com/political-ads/asset/5e4a60adaf95136a880380cfd48b17508a8ab81827b6e889db5a70729993930d?mediaType=png,EUR,60,15390,2023/02/28 23:00:00Z,2023/03/08 22:59:00Z,Provincie Utrecht,NL,,Provincie Utrecht,,,,,,18-35,netherlands,Utrecht,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://kiesjouwutrecht.nl/?utm_source=snapchat&utm_medium=social&utm_campaign=olifantmedia-provstatenverkiezingen&utm_content=nathan
47a1d0ca61e1b8ef32c4a6fb347461eb6bea4ce220bea2736f72b27f4500d4ad,https://www.snap.com/political-ads/asset/2a11c0aa75618d447be2e8ee519529a0af06fec06cdb93e3c7651c5c543a7cc0?mediaType=png,EUR,34,8640,2023/03/08 23:00:00Z,2023/03/13 22:59:00Z,Provincie Utrecht,NL,,Provincie Utrecht,,,,,,18-35,netherlands,Utrecht,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://kiesjouwutrecht.nl/kieskompas/?utm_source=snapchat&utm_medium=social&utm_campaign=olifantmedia-provstatenverkiezingen&utm_content=rakesh
c72b2f445afaf75e407bf349f5f17d14eeec2ec629a0f97de002dd294f0a715e,https://www.snap.com/political-ads/asset/4aa0c2180e308970c9e3e10d2feaa1d40b871adb9308cdb2bc412c387db613ee?mediaType=mp4,USD,3873,439522,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Green Living Enthusiasts,Vegans & Organic Foodies,Beachgoers & Surfers,vac_170,vac_172,Yoga Enthusiasts,vac_264,vac_63",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/reproductive-freedom/the-future-attacks-abortion-gender-affirming-care-lgbtq-rights?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
499106b76f9db56c9e4020462badfaf4c5100e4981d16b0a78729757c6e1223c,https://www.snap.com/political-ads/asset/4dc906fcf327bf45108f1f987d8e6160ce2d86d79e2b8b5c2148e8a0d07d632d?mediaType=mp4,USD,1797,261054,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Advocates & Activists,Philanthropists",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/lgbtq-rights/texas-attempt-to-tear-parents-and-trans-youth-apart-one-year-later?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
4418aa36d9914c54d99982861e18fd44188fc7220ab33e1aaffa3f7725f10c56,https://www.snap.com/political-ads/asset/d7c08b2eb0a9d66c1d9139e76f3a32ed52843f0b7bdb9a48db9027b1069b61fe?mediaType=mp4,AUD,443,92642,2023/03/16 02:56:26Z,2023/03/24 12:59:00Z,Omnicom Media Group (Australia) Pty Ltd,"32 Pyrmont Bridge Road Pyrmont NSW 2009 PO Box 66, Pyrmont NSW 2009,,,Sydney,2009,AU",,NSW Electoral Commission,,,,,,18+,australia,New South Wales,,,,,,,"Sydney - Sutherland,Sydney - Ryde,Sydney - Baulkham Hills and Hawkesbury,Sydney - North Sydney and Hornsby,Sydney - Parramatta,Sydney - South West,Sydney - Blacktown,Sydney - Inner South West,Sydney - Outer West and Blue Mountains,Sydney - Inner West",,,,,,,Provided by Advertiser,,,,,web_view_url:https://elections.nsw.gov.au/elections/state-government-elections/2023-state-general-election
7a02b3f13aff67119c648fcdb32bfdc17c84da82e43088aaa2fa12b0ca84bab4,https://www.snap.com/political-ads/asset/889542913356d84f398971910ee00b360c85800e9d5f437aa2a28873fe0e7bc7?mediaType=mp4,USD,12000,3405991,2023/03/10 23:00:47Z,2023/03/16 01:00:00Z,Planned Parenthood Advocates of Wisconsin,"302 N Jackson St,Milwaukee,53211,US",Dan Kelly,PPAWI Political Fund,,,,,,18+,united states,Wisconsin,,,,,,,,,,,,,,,,,,,web_view_url:https://www.plannedparenthoodaction.org/planned-parenthood-advocates-wisconsin/elections/whats-at-stake-scowis
b110b8e476accf461bd1e6bc795941e4865fe607ee2cdbc9a8560d4dce27252e,https://www.snap.com/political-ads/asset/c5ddf5e8aa0e5e93dc7efba8f0351ac77bb082053a4ac8f2aaf80423b5a38e9b?mediaType=mp4,EUR,22,7193,2023/03/09 22:48:03Z,2023/03/17 21:59:00Z,Katri Savolainen,FI,,Katri Savolaisen tukiryhmä,,,,,,18+,finland,,,,,latitude 62.2393;longitude 25.745951;radius 60.0,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.katrisavolainen.fi
5037632f6393c6b0f60b679d8c24702f31514ac677d9608c814409424a86b891,https://www.snap.com/political-ads/asset/3942cc5d004cb76431f68b39ac440b6a6ea5d553877c87d35077bf1d18bf0a70?mediaType=mp4,NOK,8881,257264,2023/03/14 08:30:00Z,2023/04/10 19:30:00Z,Arbeiderpartiet,"Youngstorget 2A,Oslo,0028,NO",,Arbeiderpartiet,,,,,,18+,norway,,,,,,,"Alta,Sor-varanger,Tromso,Harstad,Vefsn,Bodo,Steinkjer,Orkdal,Meldal,Agdenes,Kristiansund (Møre Og Romsdal),Alesund,Fusa,Os (hordaland),Askvoll,Fjaler,Haugesund,Sandnes,Kristiansand (vest-agder),Arendal,Skien,Porsgrunn,Tonsberg,Larvik,Drammen,Kongsberg,Skedsmo,Fet,Sorum,Ski,Oppegard,Kongsvinger,Gjovik,Lillehammer,Sarpsborg,Fredrikstad,Trondheim,Bergen,Stavanger",,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.arbeiderpartiet.no/aktuelt/skape-for-a-dele/?utm_source={{site_source_name}}&utm_campaign=skapeforadele&utm_content=1hovedjcv
338419469d7e6a5bda54fbb53f21565b8089ac4b248e17c0f9990b7c2a9a7fd0,https://www.snap.com/political-ads/asset/88607db7aae5dc51bfa684ee87094f590b5f65a4ebf3f5098208bdbbe686669b?mediaType=mp4,EUR,23,7268,2023/03/09 22:48:03Z,2023/03/17 21:59:00Z,Katri Savolainen,FI,,Katri Savolaisen tukiryhmä,,,,,,18+,finland,,,,,latitude 62.2393;longitude 25.745951;radius 60.0,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.katrisavolainen.fi
b5aeb1608f052b9a993997823b53c5e32bc11ef6ece1074d9614914680e73d7c,https://www.snap.com/political-ads/asset/b3f21bcd9e3e4f9a249ae4bd8dd93805e1a91ec0fdf44469460a7a0eada08c92?mediaType=jpg,USD,6222,553814,2023/01/05 05:00:00Z,2023/03/01 04:59:59Z,OpAD Media,"275 Madison Avenue, Suite 2200,New York ,10016,US",,NYC Health,,,,,FEMALE,30-,united states,,"Connecticut,Massachusetts,Vermont,Pennsylvania,New Jersey",,,,,,,"10451,10452,10453,10454,10455,10456,10457,10458,10459,10460,10461,10462,10463,10464,10465,10466,10467,10468,10469,10470,10471,10472,10473,10474,10475,11201,11202,11203,11204,11205,11206,11207,11208,11209,11210,11211,11212,11213,11214,11215,11216,11217,11218,11219,11220,11221,11222,11223,11224,11225,11226,11228,11229,11230,11231,11232,11233,11234,11235,11236,11237,11238,11239,11241,11242,11243,11245,11247,11249,11251,11252,11256,10001,10002,10003,10004,10005,10006,10007,10008,10009,10010,10011,10012,10013,10014,10016,10017,10018,10019,10020,10021,10022,10023,10024,10025,10026,10027,10028,10029,10030,10031,10032,10033,10034,10035,10036,10037,10038,10039,10040,10041,10043,10044,10045,10055,10060,10065,10069,10075,10080,10081,10087,10090,10101,10102,10103,10104,10105,10106,10107,10108,10109,10110,10111,10112,10113,10114,10115,10116,10117,10118,10119,10120,10121,10122,10123,10124,10125,10126,10128,10129,10130,10131,10132,10133,10138,10150,10151,10152,10153,10154,10155,10156,10157,10158,10159,10160,10161,10162,10163,10164,10165,10166,10167,10168,10169,10170,10171,10172,10173,10174,10175,10176,10177,10178,10179,10185,10199,10203,10211,10212,10213,10242,10249,10256,10258,10259,10260,10261,10265,10268,10269,10270,10271,10272,10273,10274,10275,10276,10277,10278,10279,10280,10281,10282,10285,10286,11004,11005,11101,11102,11103,11104,11105,11106,11109,11120,11351,11352,11354,11355,11356,11357,11358,11359,11360,11361,11362,11363,11364,11365,11366,11367,11368,11369,11370,11371,11372,11373,11374,11375,11377,11378,11379,11380,11381,11385,11386,11405,11411,11412,11413,11414,11415,11416,11417,11418,11419,11420,11421,11422,11423,11424,11425,11426,11427,11428,11429,11430,11431,11432,11433,11434,11435,11436,11439,11451,11499,11690,11691,11692,11693,11694,11695,11697,10301,10302,10303,10304,10305,10306,10307,10308,10309,10310,10311,10312,10313,10314",,,,,,Provided by Advertiser,es,,,,web_view_url:https://www1.nyc.gov/site/doh/health/health-topics/abortion-sp.page?utm_medium=Spanish&utm_source=Snapchat&utm_campaign=abortion-access-hub
1f40f2a9d1d9869e47689610c5e7208b0509dc3a5a82803077f2f98f8884e033,https://www.snap.com/political-ads/asset/28aa9fc106b9125820e85d5d2a6f2c587e4e07ea6012cf5b4d8fc284572581a7?mediaType=mp4,EUR,764,488228,2023/03/06 06:00:12Z,2023/04/02 20:59:00Z,Httpool,"Litostrojska cesta 52,Ljubljana,1000,SI",,JHL,,,,,,18+,finland,,,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://www.jhl.fi/ajankohtaista/teemat/eduskuntavaalit-2023-jhln-tavoitteena-taloudellisesti-ja-sosiaalisesti-kestava-suomi/?utm_source=snapchat&utm_medium=paidsocial&utm_campaign=jhl_eduskuntavaalikampanja_kev%C3%A4t_2023&utm_content=V2
b4931ec49f86abb3fa87ec26b427da699bc66e11b514d85bd6df629e5cd2ab4f,https://www.snap.com/political-ads/asset/07e11d94347d87496c11f2862baef689447ff96dce47abd241def696a190b059?mediaType=png,USD,238,219045,2023/01/31 13:02:58Z,2023/02/10 21:59:00Z,Ad Dynamo,"The Clock Tower, Waterfront, Cape Town, 8001, South Africa,Cape Town,8001,ZA",AtikuOkowa2023,Peoples Democratic Party,,,,,,18+,nigeria,"Lagos,Abuja (fct)",,,,,,,,,,,,,,Provided by Advertiser,,,,,web_view_url:https://atiku-okowa.com/?mtm_campaign=snapchat-ads&mtm_source=snapchat&mtm_medium=snapchat-ads
5da95ee57e98b14a1af0ec3ddf6dd97dff1a70ab4d7d09227d61d2e095c6676e,https://www.snap.com/political-ads/asset/638ea9bf3f8e88ebb48bc7a5250d36783ea41d94f5312a8c03f1fef924c9ebc3?mediaType=mp4,GBP,49,15159,2023/02/01 12:39:09Z,2023/02/28 23:59:00Z,Medialab Group,"3-4a Little Portland Street,London,W1W 7JB,GB",,Mind Charity,,,,,,30-,united kingdom,,,,,,,,,,,,,,,,,,,,web_view_url:https://2727.givepenny.com/?utm_medium=paid&utm_source=snapchat&utm_campaign=2727%202023&utm_content=241e17b3-1521-4475-8fe3-d5555958e479
e4f4732941382bfd2f62744d46d49edfa6c6cc4b78b0eb6ff6bf9cde601972f6,https://www.snap.com/political-ads/asset/c1cca086e7046305a4d38a2f91e4c9de051457ea77c87d244b63d86df786ad16?mediaType=mp4,USD,400,123441,2023/02/14 18:44:36Z,2023/02/22 00:59:00Z,Blue Sky Waukesha,US,Janet Protasiewicz for Wisconsin Supreme Court,"Blue Sky Waukesha, Inc.",,,,,,18+,united states,,,,,latitude 43.04691115352156;longitude -88.2843161999545;radius 13.0,,,,,,,,"Advocates & Activists,Bookworms & Avid Readers,Green Living Enthusiasts,Hipsters & Trendsetters,Math & Science Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://www.blueskywaukesha.org/endorsements
dc5b76e792f1b5d7a290acb1d4ab75f07739e4e6d5b994192fdcf4cd490a2d22,https://www.snap.com/political-ads/asset/8f4d704a7f79cb9275d1af7d41b903a01696b62ddad4d45b9b9905937114d8a8?mediaType=jpg,USD,5123,421353,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Advocates & Activists,Philanthropists",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/privacy-technology/its-simply-too-dangerous-to-arm-robots?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
712efedfd4c5484ca7cd58d482e7bad85ef701a52a454b8f8c0e420625e261d8,https://www.snap.com/political-ads/asset/04c73c6f5399428c411dd480bf77bc3b9550a870c69dc0e2892c9b55579fd5d1?mediaType=mp4,USD,399,135109,2023/02/24 02:04:11Z,2023/03/03 07:59:11Z,Patagonia,"235 W Santa Clara St,Ventura,93001,US",,Patagonia,,,,,,,united states,New Jersey,,,,,,,,,,,,"Advocates & Activists,Beachgoers & Surfers,Outdoor & Nature Enthusiasts,Green Living Enthusiasts",,Provided by Advertiser,,,,,web_view_url:https://www.patagonia.com/actionworks/organizations/new-jersey-league-of-conservation-voters-education-fund/
6cae5ced75360c5d74e56a12c5a4e71ba21678e6fb15b3e693e9a90db16fa61b,https://www.snap.com/political-ads/asset/c97675a02b214024566f62e7ea8c4812f301bb5a0a60aaa859cc0a464a2b3b2c?mediaType=png,USD,250,87573,2023/02/06 23:03:05Z,2023/02/08 00:59:00Z,Seda Custom Design LLC,"6048 Via Casitas,CARMICHAEL,95608,US",matthew gergely joe mcandrew abigail salisbury,DemsVote,,,,,FEMALE,18-35,united states,Pennsylvania,,,,,,,,,,,,"vac_54,vac_57,Clubbers & Party People",,Provided by Advertiser,en,,,,
66c6c30e64940a2c75dbbb12fe7a47ef01dd18dfe9222ef2584fd681cdd64d86,https://www.snap.com/political-ads/asset/0dcbaabd7c64c312ffebec789ee4c420f3755a444341545dec58c69ceea8d82e?mediaType=mp4,EUR,1815,1811683,2023/02/22 12:45:26Z,,Volkspartij voor Vrijheid en Democratie,NL,,VVD,,,,,,18+,netherlands,,,,,,,,,,,,,"Political News Watchers,Business News Watchers",,Provided by Advertiser,nl,,,,
54229874cefb88d8008a612798cdc14af9a5648920f346533345782697904d51,https://www.snap.com/political-ads/asset/8214907ec66bf64f0f90464ebbb1bf9aff9961a640976c5625f184a32170ccdd?mediaType=mp4,GBP,362,45826,2023/01/11 17:00:00Z,2023/01/31 04:59:59Z,Refuge,"One America Square, 3rd floor, 17 Crosswall,London,EC3N 2LB,GB",,Refuge,,,,,,18+,united kingdom,,,,,,,,,,,,,,,,"zh,ar,da,nl,en,fi,fr,de,el,id,it,ja,ko,nb,pl,pt,ro,ru,es,sv,tr",,,,web_view_url:https://donate.refuge.org.uk/page/111897/donate/1?ea.tracking.id=gen_1001_snap_rt_pl
690dc41fc34eeddb79947f2efa4d96829003f36358f386154df34ead63c3b80b,https://www.snap.com/political-ads/asset/0d3890afa91cdf38ee689491ef34b960738fbb1d9641d8e2e6c877a78d68231a?mediaType=mp4,USD,979,117787,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Advocates & Activists,Philanthropists",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/reproductive-freedom/what-is-mifepristone-and-why-is-it-essential-to-abortion-access?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
4448afaf8c957bd86225027da59f389733baa10ede5a395697ea603ad020776b,https://www.snap.com/political-ads/asset/b33f194ed7e43fdc4acba99a4b70bd225a84ff4e08a316ca6bcfc50e527681f1?mediaType=png,USD,300,126912,2023/01/20 09:15:40Z,2023/01/31 22:59:00Z,Miljøpartiet De Grønne,"Hausmanns gate 19,Oslo,0188,NO",Miljopartiet De Gronne,Miljøpartiet De Grønne,,,,,,17-40,norway,Oslo,,,,,,"Bergen,Trondheim,Oslo,Stavanger,Kristiansand (vest-agder),Drammen,Tromso,Fredrikstad,Porsgrunn,Skien",,,,,,,,Provided by Advertiser,nb,,,,web_view_url:https://www.mdg.no/kollektivoppropet
73221a5504e2af447e2181ad77ddc3b28f737c4822f0c05d234ce40ed1a3e1da,https://www.snap.com/political-ads/asset/c61ef48aaf9017dc285be7e3afb37e212f14d715e9b8f3804a27e84916dffbf6?mediaType=mp4,USD,1278,67590,2023/01/19 23:10:15Z,,ineedana.com,US,,ineedana.com,ineedana.com,ineedana.com,ineedana.com,advocacy,,40-,united states,,"Florida,Mississippi,Wyoming,Indiana,Idaho,Texas,Louisiana",,,,,,,,,,,,,Provided by Advertiser,es,,,,web_view_url:https://www.ineedana.com/es
89dbcdd3638318c8452ffea28e85e339b523b85e9f4dc1dabc8bef6f43d7eaa6,https://www.snap.com/political-ads/asset/97052a6d11f152dff2219d43839b1f7f45e351e91ce5ffc525be6d414f40c385?mediaType=mp4,USD,150,11070,2023/02/08 06:01:05Z,2023/02/21 18:00:00Z,Run the World Digital,"1324 Spaight St,Madison,53703,US",Satya Rhodes Conway,Satya for Madison,,,,,,18+,united states,,,,,,,,,"53703,53704,53705,53706,53713,53711,53714,53715,53717,53718,53719,53726,53792,53716",,,,"targetsmart_08,targetsmart_09,targetsmart_23",,Provided by Advertiser,,,,,web_view_url:https://www.satyaformadison.com/
26f637c2a54e5a3bab2d1c7efb6309e3026249a215a84ca45c8f518dfb9dacc1,https://www.snap.com/political-ads/asset/5ee293af0bd191b2c87683de0a8a67887f2f419ad86169ec168297b718040da4?mediaType=mp4,USD,177,5760,2023/02/07 05:00:33Z,2023/02/28 04:59:59Z,Red Edge LLC,"2300 Clarendon Blvd,Arlington,22201,US",,NSSF,,,,,FEMALE,25-49,united states,"District of Columbia,Virginia,Maryland,Arizona,Georgia,North Carolina,Colorado,Pennsylvania",,,,,,,,,,,,,,Provided by Advertiser,en,"Education (Bachelor Degree),Occupation (Business, Finance or Mgmt),Occupation (Legal, Education or Health),Occupation (Office & Administrative)",,,web_view_url:https://www.nssfrealsolutions.org/safer-communities/?utm_source=snap&utm_medium=cpm&utm_campaign=20230201
feadf491c1f17ffbf9a84308c34d9c119d27490955ae2c820e05c25601144ce7,https://www.snap.com/political-ads/asset/8f4d704a7f79cb9275d1af7d41b903a01696b62ddad4d45b9b9905937114d8a8?mediaType=jpg,USD,7058,754656,2023/01/20 22:00:06Z,2023/04/01 03:59:00Z,"American Civil Liberties Union, Inc.","125 Broad St., 18th Floor,New York,10004,US",,American Civil Liberties Union,,,,,,18+,united states,,,,,,,"New York,Los Angeles,Chicago,Dallas - Ft. Worth,Houston,Washington,Philadelphia,Atlanta,Miami - Ft. Lauderdale,Phoenix (prescott),Boston (manchester),San Francisco - Oakland - San Jose,Detroit,Seattle - Tacoma,Minneapolis - St. Paul",,,,,,"Green Living Enthusiasts,Vegans & Organic Foodies,Beachgoers & Surfers,vac_170,vac_172,Yoga Enthusiasts,vac_264,vac_63",,Provided by Advertiser,en,,,,web_view_url:https://www.aclu.org/news/privacy-technology/its-simply-too-dangerous-to-arm-robots?utm_source=sc&utm_medium=pm&utm_campaign={{campaign.name}}&utm_content={{adSet.name}}-{{creative.name}}&utm_term=pm-{{adSet.id}}-{{ad.id}}&initms_aff=nat&initms_chan=pm&initms={{campaign.name}}-{{adSet.name}}-{{creative.name}}&ms_aff=nat&ms_chan=pm&ms={{campaign.name}}-{{adSet.name}}-{{creative.name}}
b907b775316b05911e4f7be0dd16c80f67105cec16d6921706174e63c7d0acca,https://www.snap.com/political-ads/asset/2952583a82f73b6e0c8dfcc3fc650129659370261c820f5b5fc21023fd6183fe?mediaType=mp4;https://www.snap.com/political-ads/asset/2097c4148b49a67a0ab4605319e320fffde92ad318a1074521f9ea81f5215d67?mediaType=png,NOK,493,39732,2023/03/14 15:17:03Z,2023/03/21 22:59:03Z,Venstre,"Møllergata 16,Oslo,0179,NO",Venstre,Venstre,,,,,,17+,norway,,,,,,,,,,,,,,,Provided by Advertiser,nb,,,,
